,0
2141,67.0
2142,51.0
2143,57.0
2144,86.0
2145,73.0
2146,133.0
2147,21.0
2148,25.0
2149,102.0
2150,73.0
2151,44.0
2152,144.0
2153,80.0
2154,49.0
2155,124.0
2156,34.0
2157,63.0
2158,80.0
2159,45.0
2160,79.0
2161,19.0
2162,129.0
2163,145.0
2164,46.0
2165,63.0
2166,71.0
2167,64.0
2168,81.0
2169,40.0
2170,132.0
2171,37.0
2172,45.0
2173,37.0
2174,76.0
2175,54.0
2176,70.0
2177,110.0
2178,54.0
2179,30.0
2180,181.0
2181,102.0
2182,81.0
2183,132.0
2184,61.0
2185,59.0
2186,58.0
2187,84.0
2188,99.0
2189,99.0
2190,39.0
2191,117.0
2192,31.0
2193,37.0
2194,39.0
2195,24.0
2196,116.0
2197,77.0
2198,181.0
2199,109.0
2200,15.0
2201,30.0
2202,56.0
2203,121.0
2204,19.0
2205,26.0
2206,75.0
2207,139.0
2208,48.0
2209,31.0
2210,126.0
2211,200.0
2212,31.0
2213,32.0
2214,72.0
2215,123.0
2216,132.0
2217,38.0
2218,131.0
2219,66.0
2220,87.0
2221,28.0
2222,26.0
2223,38.0
2224,23.0
2225,54.0
2226,41.0
2227,100.0
2228,178.0
2229,30.0
2230,29.0
2231,138.0
2232,47.0
2233,43.0
2234,90.0
2235,85.0
2236,181.0
2237,58.0
2238,132.0
2239,30.0
2240,99.0
2241,36.0
2242,121.0
2243,49.0
2244,60.0
2245,70.0
2246,50.0
2247,97.0
2248,49.0
2249,101.0
2250,45.0
2251,62.0
2252,95.0
2253,49.0
2254,53.0
2255,87.0
2256,114.0
2257,109.0
2258,163.0
2259,82.0
2260,54.0
2261,45.0
2262,14.0
2263,67.0
2264,136.0
2265,68.0
2266,30.0
2267,46.0
2268,47.0
2269,37.0
2270,50.0
2271,28.0
2272,85.0
2273,43.0
2274,32.0
2275,27.0
2276,150.0
2277,150.0
2278,38.0
2279,53.0
2280,26.0
2281,116.0
2282,100.0
2283,147.0
2284,135.0
2285,122.0
2286,18.0
2287,33.0
2288,92.0
2289,37.0
2290,69.0
2291,138.0
2292,56.0
2293,28.0
2294,18.0
2295,35.0
2296,30.0
2297,46.0
2298,102.0
2299,53.0
2300,48.0
2301,56.0
2302,29.0
2303,120.0
2304,84.0
2305,46.0
2306,44.0
2307,23.0
2308,43.0
2309,28.0
2310,151.0
2311,85.0
2312,90.0
2313,50.0
2314,80.0
2315,68.0
2316,148.0
2317,33.0
2318,54.0
2319,58.0
2320,35.0
2321,150.0
2322,105.0
2323,41.0
2324,48.0
2325,30.0
2326,62.0
2327,21.0
2328,85.0
2329,67.0
2330,34.0
2331,59.0
2332,141.0
2333,41.0
2334,131.0
2335,62.0
2336,101.0
2337,67.0
2338,88.0
2339,183.0
2340,125.0
2341,27.0
2342,39.0
2343,86.0
2344,42.0
2345,140.0
2346,64.0
2347,39.0
2348,111.0
2349,46.0
2350,160.0
2351,64.0
2352,103.0
2353,122.0
2354,22.0
2355,95.0
2356,104.0
2357,125.0
2358,111.0
2359,37.0
2360,29.0
2361,72.0
2362,68.0
2363,90.0
2364,54.0
2365,134.0
2366,29.0
2367,31.0
2368,85.0
2369,131.0
2370,40.0
2371,22.0
2372,141.0
2373,31.0
2374,134.0
2375,25.0
2376,78.0
2377,158.0
2378,76.0
2379,63.0
2380,198.0
2381,118.0
2382,99.0
2383,30.0
2384,151.0
2385,50.0
2386,51.0
2387,128.0
2388,60.0
2389,16.0
2390,85.0
2391,120.0
2392,31.0
2393,129.0
2394,128.0
2395,150.0
2396,117.0
2397,42.0
2398,143.0
2399,39.0
2400,63.0
2401,71.0
2402,36.0
2403,200.0
2404,74.0
2405,143.0
2406,123.0
2407,130.0
2408,71.0
2409,127.0
2410,54.0
2411,48.0
2412,61.0
2413,44.0
2414,55.0
2415,74.0
2416,27.0
2417,19.0
2418,75.0
2419,41.0
2420,45.0
2421,114.0
2422,130.0
2423,40.0
2424,67.0
2425,94.0
2426,48.0
2427,103.0
2428,30.0
2429,97.0
2430,131.0
2431,114.0
2432,16.0
2433,25.0
2434,133.0
2435,51.0
2436,92.0
2437,20.0
2438,93.0
2439,118.0
2440,131.0
2441,40.0
2442,93.0
2443,53.0
2444,58.0
2445,145.0
2446,18.0
2447,140.0
2448,98.0
2449,68.0
2450,102.0
2451,113.0
2452,178.0
2453,76.0
2454,91.0
2455,34.0
2456,106.0
2457,148.0
2458,53.0
2459,43.0
2460,50.0
2461,18.0
2462,123.0
2463,38.0
2464,108.0
2465,53.0
2466,128.0
2467,151.0
2468,125.0
2469,31.0
2470,163.0
2471,40.0
2472,66.0
2473,79.0
2474,30.0
2475,54.0
2476,190.0
2477,91.0
2478,128.0
2479,63.0
2480,115.0
2481,31.0
2482,30.0
2483,26.0
2484,33.0
2485,46.0
2486,57.0
2487,32.0
2488,104.0
2489,19.0
2490,119.0
2491,163.0
2492,159.0
2493,171.0
2494,127.0
2495,200.0
2496,87.0
2497,74.0
2498,76.0
2499,57.0
2500,112.0
2501,41.0
2502,158.0
2503,46.0
2504,91.0
2505,200.0
2506,175.0
2507,29.0
2508,55.0
2509,53.0
2510,90.0
2511,141.0
2512,52.0
2513,160.0
2514,87.0
2515,156.0
2516,56.0
2517,155.0
2518,52.0
2519,96.0
2520,96.0
2521,116.0
2522,33.0
2523,110.0
2524,94.0
2525,200.0
2526,163.0
2527,34.0
2528,162.0
2529,129.0
2530,166.0
2531,55.0
2532,67.0
2533,34.0
2534,122.0
2535,200.0
2536,50.0
2537,117.0
2538,40.0
2539,19.0
2540,41.0
2541,133.0
2542,116.0
2543,156.0
2544,200.0
2545,129.0
2546,116.0
2547,99.0
2548,91.0
2549,78.0
2550,59.0
2551,54.0
2552,139.0
2553,113.0
2554,125.0
2555,49.0
2556,73.0
2557,29.0
2558,101.0
2559,157.0
2560,106.0
2561,66.0
2562,30.0
2563,83.0
2564,109.0
2565,152.0
2566,31.0
2567,94.0
2568,70.0
2569,40.0
2570,69.0
2571,184.0
2572,200.0
2573,123.0
2574,158.0
2575,46.0
2576,45.0
2577,137.0
2578,41.0
2579,63.0
2580,50.0
2581,33.0
2582,193.0
2583,188.0
2584,23.0
2585,41.0
2586,102.0
2587,121.0
2588,142.0
2589,138.0
2590,100.0
2591,116.0
2592,56.0
2593,133.0
2594,20.0
2595,149.0
2596,150.0
2597,200.0
2598,37.0
2599,101.0
2600,103.0
2601,200.0
2602,27.0
2603,143.0
2604,29.0
2605,160.0
2606,200.0
2607,95.0
2608,90.0
2609,31.0
2610,26.0
2611,48.0
2612,30.0
2613,92.0
2614,29.0
2615,119.0
2616,122.0
2617,81.0
2618,30.0
2619,92.0
2620,148.0
2621,21.0
2622,144.0
2623,36.0
2624,134.0
2625,167.0
2626,200.0
2627,154.0
2628,105.0
2629,87.0
2630,110.0
2631,99.0
2632,109.0
2633,200.0
2634,98.0
2635,138.0
2636,38.0
2637,67.0
2638,123.0
2639,85.0
2640,59.0
2641,95.0
2642,66.0
2643,83.0
2644,118.0
2645,200.0
2646,93.0
2647,31.0
2648,49.0
2649,134.0
2650,173.0
2651,60.0
2652,68.0
2653,42.0
2654,130.0
2655,43.0
2656,165.0
2657,155.0
2658,200.0
2659,199.0
2660,75.0
2661,200.0
2662,40.0
2663,181.0
2664,200.0
2665,116.0
2666,85.0
2667,41.0
2668,154.0
2669,175.0
2670,200.0
2671,127.0
2672,72.0
2673,80.0
2674,106.0
2675,67.0
2676,99.0
2677,68.0
2678,68.0
2679,174.0
2680,97.0
2681,106.0
2682,69.0
2683,96.0
2684,78.0
2685,121.0
2686,112.0
2687,100.0
2688,126.0
2689,64.0
2690,200.0
2691,111.0
2692,98.0
2693,111.0
2694,130.0
2695,15.0
2696,39.0
2697,171.0
2698,200.0
2699,172.0
2700,153.0
2701,39.0
2702,200.0
2703,115.0
2704,157.0
2705,23.0
2706,147.0
2707,21.0
2708,134.0
2709,34.0
2710,75.0
2711,39.0
2712,33.0
2713,79.0
2714,105.0
2715,195.0
2716,126.0
2717,129.0
2718,64.0
2719,40.0
2720,110.0
2721,33.0
2722,53.0
2723,114.0
2724,70.0
2725,174.0
2726,113.0
2727,127.0
2728,173.0
2729,200.0
2730,174.0
2731,31.0
2732,200.0
2733,78.0
2734,31.0
2735,161.0
2736,120.0
2737,163.0
2738,104.0
2739,140.0
2740,92.0
2741,29.0
2742,131.0
2743,183.0
2744,123.0
2745,106.0
2746,157.0
2747,200.0
2748,33.0
2749,89.0
2750,161.0
2751,122.0
2752,114.0
2753,53.0
2754,76.0
2755,163.0
2756,96.0
2757,139.0
2758,165.0
2759,127.0
2760,133.0
2761,200.0
2762,45.0
2763,110.0
2764,17.0
2765,39.0
2766,111.0
2767,68.0
2768,22.0
2769,58.0
2770,108.0
2771,93.0
2772,200.0
2773,137.0
2774,10.0
2775,164.0
2776,200.0
2777,38.0
2778,165.0
2779,157.0
2780,69.0
2781,60.0
2782,32.0
2783,113.0
2784,156.0
2785,154.0
2786,106.0
2787,109.0
2788,51.0
2789,80.0
2790,136.0
2791,145.0
2792,63.0
2793,200.0
2794,52.0
2795,185.0
2796,144.0
2797,66.0
2798,100.0
2799,114.0
2800,114.0
2801,70.0
2802,181.0
2803,46.0
2804,73.0
2805,82.0
2806,59.0
2807,200.0
2808,163.0
2809,113.0
2810,62.0
2811,65.0
2812,120.0
2813,200.0
2814,94.0
2815,101.0
2816,200.0
2817,122.0
2818,186.0
2819,37.0
2820,200.0
2821,41.0
2822,99.0
2823,13.0
2824,25.0
2825,120.0
2826,200.0
2827,96.0
2828,112.0
2829,105.0
2830,45.0
2831,162.0
2832,139.0
2833,121.0
2834,50.0
2835,39.0
2836,200.0
2837,158.0
2838,39.0
2839,168.0
2840,69.0
2841,135.0
2842,163.0
2843,130.0
2844,59.0
2845,200.0
2846,56.0
2847,181.0
2848,189.0
2849,42.0
2850,172.0
2851,165.0
2852,138.0
2853,200.0
2854,135.0
2855,96.0
2856,69.0
2857,200.0
2858,145.0
2859,56.0
2860,195.0
2861,87.0
2862,181.0
2863,21.0
2864,24.0
2865,164.0
2866,120.0
2867,109.0
2868,47.0
2869,199.0
2870,124.0
2871,112.0
2872,78.0
2873,82.0
2874,105.0
2875,129.0
2876,200.0
2877,136.0
2878,162.0
2879,148.0
2880,130.0
2881,200.0
2882,35.0
2883,165.0
2884,44.0
2885,146.0
2886,62.0
2887,106.0
2888,61.0
2889,57.0
2890,200.0
2891,125.0
2892,200.0
2893,106.0
2894,79.0
2895,200.0
2896,200.0
2897,200.0
2898,136.0
2899,71.0
2900,140.0
2901,25.0
2902,162.0
2903,150.0
2904,200.0
2905,48.0
2906,140.0
2907,200.0
2908,143.0
2909,200.0
2910,104.0
2911,34.0
2912,200.0
2913,104.0
2914,46.0
2915,51.0
2916,19.0
2917,144.0
2918,171.0
2919,63.0
2920,61.0
2921,194.0
2922,130.0
2923,86.0
2924,177.0
2925,143.0
2926,137.0
2927,91.0
2928,156.0
2929,98.0
2930,167.0
2931,145.0
2932,58.0
2933,119.0
2934,132.0
2935,55.0
2936,189.0
2937,189.0
2938,120.0
2939,200.0
2940,176.0
2941,59.0
2942,200.0
2943,81.0
2944,200.0
2945,107.0
2946,172.0
2947,127.0
2948,187.0
2949,96.0
2950,64.0
2951,36.0
2952,200.0
2953,32.0
2954,200.0
2955,47.0
2956,160.0
2957,120.0
2958,83.0
2959,155.0
2960,185.0
2961,134.0
2962,200.0
2963,103.0
2964,200.0
2965,56.0
2966,80.0
2967,164.0
2968,200.0
2969,200.0
2970,56.0
2971,105.0
2972,163.0
2973,200.0
2974,178.0
2975,143.0
2976,87.0
2977,51.0
2978,129.0
2979,33.0
2980,86.0
2981,97.0
2982,61.0
2983,200.0
2984,200.0
2985,200.0
2986,200.0
2987,155.0
2988,189.0
2989,166.0
2990,55.0
2991,78.0
2992,200.0
2993,137.0
2994,152.0
2995,113.0
2996,66.0
2997,177.0
2998,200.0
2999,200.0
3000,118.0
3001,110.0
3002,200.0
3003,200.0
3004,200.0
3005,189.0
3006,133.0
3007,200.0
3008,41.0
3009,189.0
3010,131.0
3011,196.0
3012,115.0
3013,58.0
3014,137.0
3015,105.0
3016,102.0
3017,135.0
3018,200.0
3019,177.0
3020,133.0
3021,195.0
3022,181.0
3023,194.0
3024,94.0
3025,179.0
3026,64.0
3027,189.0
3028,165.0
3029,165.0
3030,200.0
3031,73.0
3032,154.0
3033,93.0
3034,77.0
3035,108.0
3036,73.0
3037,110.0
3038,159.0
3039,127.0
3040,49.0
3041,200.0
3042,120.0
3043,172.0
3044,170.0
3045,55.0
3046,107.0
3047,174.0
3048,183.0
3049,99.0
3050,53.0
3051,129.0
3052,164.0
3053,133.0
3054,76.0
3055,118.0
3056,68.0
3057,16.0
3058,200.0
3059,170.0
3060,79.0
3061,106.0
3062,130.0
3063,200.0
3064,142.0
3065,72.0
3066,64.0
3067,55.0
3068,56.0
3069,152.0
3070,53.0
3071,30.0
3072,153.0
3073,159.0
3074,191.0
3075,112.0
3076,200.0
3077,153.0
3078,199.0
3079,98.0
3080,200.0
3081,80.0
3082,200.0
3083,200.0
3084,132.0
3085,168.0
3086,45.0
3087,107.0
3088,66.0
3089,169.0
3090,48.0
3091,200.0
3092,116.0
3093,119.0
3094,49.0
3095,136.0
3096,161.0
3097,200.0
3098,133.0
3099,110.0
3100,177.0
3101,58.0
3102,200.0
3103,138.0
3104,200.0
3105,122.0
3106,145.0
3107,35.0
3108,107.0
3109,56.0
3110,43.0
3111,197.0
3112,49.0
3113,173.0
3114,121.0
3115,131.0
3116,154.0
3117,200.0
3118,144.0
3119,116.0
3120,200.0
3121,148.0
3122,135.0
3123,129.0
3124,22.0
3125,108.0
3126,24.0
3127,148.0
3128,112.0
3129,77.0
3130,58.0
3131,200.0
3132,155.0
3133,200.0
3134,171.0
3135,73.0
3136,17.0
3137,151.0
3138,144.0
3139,92.0
3140,200.0
3141,131.0
3142,200.0
3143,147.0
3144,161.0
3145,94.0
3146,40.0
3147,138.0
3148,200.0
3149,58.0
3150,200.0
3151,79.0
3152,129.0
3153,69.0
3154,200.0
3155,160.0
3156,117.0
3157,200.0
3158,200.0
3159,114.0
3160,200.0
3161,92.0
3162,162.0
3163,173.0
3164,81.0
3165,98.0
3166,200.0
3167,64.0
3168,153.0
3169,120.0
3170,140.0
3171,57.0
3172,150.0
3173,43.0
3174,200.0
3175,133.0
3176,200.0
3177,200.0
3178,161.0
3179,170.0
3180,134.0
3181,130.0
3182,146.0
3183,141.0
3184,200.0
3185,115.0
3186,200.0
3187,200.0
3188,156.0
3189,52.0
3190,111.0
3191,68.0
3192,114.0
3193,128.0
3194,200.0
3195,111.0
3196,100.0
3197,200.0
3198,172.0
3199,200.0
3200,78.0
3201,125.0
3202,200.0
3203,108.0
3204,167.0
3205,129.0
3206,40.0
3207,108.0
3208,142.0
3209,192.0
3210,200.0
3211,200.0
3212,47.0
3213,38.0
3214,27.0
3215,114.0
3216,91.0
3217,78.0
3218,35.0
3219,200.0
3220,129.0
3221,196.0
3222,200.0
3223,99.0
3224,151.0
3225,200.0
3226,200.0
3227,109.0
3228,200.0
3229,127.0
3230,200.0
3231,200.0
3232,80.0
3233,60.0
3234,200.0
3235,200.0
3236,104.0
3237,129.0
3238,112.0
3239,147.0
3240,200.0
3241,153.0
3242,200.0
3243,186.0
3244,37.0
3245,58.0
3246,200.0
3247,123.0
3248,200.0
3249,96.0
3250,200.0
3251,153.0
3252,109.0
3253,200.0
3254,163.0
3255,113.0
3256,200.0
3257,86.0
3258,150.0
3259,200.0
3260,118.0
3261,200.0
3262,200.0
3263,200.0
3264,200.0
3265,44.0
3266,138.0
3267,200.0
3268,159.0
3269,151.0
3270,118.0
3271,94.0
3272,200.0
3273,200.0
3274,119.0
3275,187.0
3276,126.0
3277,66.0
3278,200.0
3279,200.0
3280,152.0
3281,148.0
3282,194.0
3283,192.0
3284,90.0
3285,38.0
3286,122.0
3287,40.0
3288,179.0
3289,139.0
3290,200.0
3291,200.0
3292,132.0
3293,200.0
3294,159.0
3295,84.0
3296,141.0
3297,45.0
3298,200.0
3299,200.0
3300,135.0
3301,142.0
3302,107.0
3303,200.0
3304,200.0
3305,200.0
3306,141.0
3307,162.0
3308,200.0
3309,200.0
3310,200.0
3311,200.0
3312,109.0
3313,126.0
3314,168.0
3315,182.0
3316,161.0
3317,200.0
3318,113.0
3319,146.0
3320,136.0
3321,55.0
3322,200.0
3323,141.0
3324,200.0
3325,58.0
3326,141.0
3327,126.0
3328,175.0
3329,64.0
3330,103.0
3331,63.0
3332,200.0
3333,192.0
3334,28.0
3335,195.0
3336,184.0
3337,110.0
3338,200.0
3339,200.0
3340,156.0
3341,200.0
3342,97.0
3343,200.0
3344,96.0
3345,200.0
3346,44.0
3347,200.0
3348,200.0
3349,110.0
3350,166.0
3351,198.0
3352,69.0
3353,105.0
3354,121.0
3355,200.0
3356,72.0
3357,36.0
3358,139.0
3359,113.0
3360,194.0
3361,200.0
3362,171.0
3363,47.0
3364,180.0
3365,160.0
3366,189.0
3367,152.0
3368,171.0
3369,110.0
3370,200.0
3371,200.0
3372,200.0
3373,106.0
3374,44.0
3375,99.0
3376,200.0
3377,133.0
3378,168.0
3379,200.0
3380,97.0
3381,200.0
3382,175.0
3383,175.0
3384,157.0
3385,124.0
3386,159.0
3387,200.0
3388,120.0
3389,200.0
3390,81.0
3391,71.0
3392,95.0
3393,176.0
3394,200.0
3395,163.0
3396,169.0
3397,200.0
3398,200.0
3399,123.0
3400,160.0
3401,121.0
3402,82.0
3403,134.0
3404,179.0
3405,200.0
3406,126.0
3407,154.0
3408,200.0
3409,200.0
3410,115.0
3411,200.0
3412,133.0
3413,157.0
3414,49.0
3415,137.0
3416,78.0
3417,200.0
3418,136.0
3419,133.0
3420,82.0
3421,125.0
3422,162.0
3423,64.0
3424,157.0
3425,97.0
3426,200.0
3427,133.0
3428,200.0
3429,98.0
3430,144.0
3431,91.0
3432,176.0
3433,73.0
3434,119.0
3435,195.0
3436,106.0
3437,36.0
3438,61.0
3439,47.0
3440,34.0
3441,152.0
3442,166.0
3443,200.0
3444,200.0
3445,190.0
3446,122.0
3447,161.0
3448,200.0
3449,89.0
3450,146.0
3451,64.0
3452,188.0
3453,41.0
3454,122.0
3455,200.0
3456,140.0
3457,200.0
3458,200.0
3459,200.0
3460,183.0
3461,156.0
3462,200.0
3463,108.0
3464,166.0
3465,173.0
3466,72.0
3467,200.0
3468,200.0
3469,49.0
3470,180.0
3471,200.0
3472,200.0
3473,169.0
3474,200.0
3475,200.0
3476,200.0
3477,142.0
3478,132.0
3479,121.0
3480,84.0
3481,200.0
3482,200.0
3483,200.0
3484,112.0
3485,100.0
3486,130.0
3487,93.0
3488,66.0
3489,200.0
3490,168.0
3491,99.0
3492,200.0
3493,200.0
3494,200.0
3495,32.0
3496,123.0
3497,169.0
3498,197.0
3499,200.0
3500,200.0
3501,141.0
3502,127.0
3503,200.0
3504,200.0
3505,103.0
3506,37.0
3507,38.0
3508,200.0
3509,130.0
3510,87.0
3511,59.0
3512,185.0
3513,200.0
3514,118.0
3515,200.0
3516,116.0
3517,149.0
3518,200.0
3519,62.0
3520,18.0
3521,200.0
3522,200.0
3523,200.0
3524,131.0
3525,200.0
3526,139.0
3527,198.0
3528,200.0
3529,168.0
3530,47.0
3531,189.0
3532,116.0
3533,200.0
3534,76.0
3535,200.0
3536,128.0
3537,200.0
3538,164.0
3539,156.0
3540,131.0
3541,27.0
3542,186.0
3543,50.0
3544,200.0
3545,48.0
3546,200.0
3547,135.0
3548,120.0
3549,140.0
3550,45.0
3551,200.0
3552,200.0
3553,200.0
3554,191.0
3555,113.0
3556,172.0
3557,106.0
3558,51.0
3559,150.0
3560,200.0
3561,162.0
3562,200.0
3563,200.0
3564,141.0
3565,200.0
3566,178.0
3567,128.0
3568,78.0
3569,200.0
3570,84.0
3571,157.0
3572,116.0
3573,200.0
3574,200.0
3575,200.0
3576,109.0
3577,200.0
3578,200.0
3579,56.0
3580,136.0
3581,167.0
3582,192.0
3583,115.0
3584,136.0
3585,43.0
3586,200.0
3587,170.0
3588,142.0
3589,194.0
3590,135.0
3591,200.0
3592,126.0
3593,129.0
3594,107.0
3595,139.0
3596,200.0
3597,60.0
3598,175.0
3599,144.0
3600,200.0
3601,200.0
3602,134.0
3603,176.0
3604,200.0
3605,133.0
3606,200.0
3607,200.0
3608,153.0
3609,187.0
3610,200.0
3611,200.0
3612,200.0
3613,200.0
3614,200.0
3615,128.0
3616,172.0
3617,131.0
3618,138.0
3619,155.0
3620,200.0
3621,136.0
3622,200.0
3623,182.0
3624,200.0
3625,111.0
3626,200.0
3627,100.0
3628,118.0
3629,200.0
3630,200.0
3631,81.0
3632,103.0
3633,200.0
3634,111.0
3635,200.0
3636,200.0
3637,200.0
3638,124.0
3639,200.0
3640,103.0
3641,189.0
3642,200.0
3643,200.0
3644,195.0
3645,172.0
3646,144.0
3647,200.0
3648,64.0
3649,146.0
3650,200.0
3651,175.0
3652,77.0
3653,123.0
3654,200.0
3655,200.0
3656,200.0
3657,154.0
3658,34.0
3659,155.0
3660,142.0
3661,200.0
3662,119.0
3663,174.0
3664,200.0
3665,133.0
3666,53.0
3667,160.0
3668,196.0
3669,192.0
3670,181.0
3671,173.0
3672,200.0
3673,197.0
3674,177.0
3675,173.0
3676,120.0
3677,42.0
3678,173.0
3679,200.0
3680,177.0
3681,200.0
3682,74.0
3683,126.0
3684,200.0
3685,179.0
3686,136.0
3687,163.0
3688,106.0
3689,147.0
3690,132.0
3691,103.0
3692,72.0
3693,131.0
3694,103.0
3695,53.0
3696,200.0
3697,113.0
3698,200.0
3699,200.0
3700,191.0
3701,135.0
3702,157.0
3703,141.0
3704,150.0
3705,183.0
3706,175.0
3707,200.0
3708,200.0
3709,153.0
3710,200.0
3711,199.0
3712,135.0
3713,200.0
3714,81.0
3715,200.0
3716,72.0
3717,200.0
3718,31.0
3719,143.0
3720,138.0
3721,158.0
3722,179.0
3723,36.0
3724,66.0
3725,125.0
3726,194.0
3727,109.0
3728,200.0
3729,195.0
3730,200.0
3731,118.0
3732,200.0
3733,195.0
3734,174.0
3735,200.0
3736,200.0
3737,133.0
3738,200.0
3739,42.0
3740,200.0
3741,163.0
3742,171.0
3743,200.0
3744,200.0
3745,187.0
3746,163.0
3747,62.0
3748,33.0
3749,158.0
3750,86.0
3751,200.0
3752,200.0
3753,95.0
3754,177.0
3755,140.0
3756,200.0
3757,200.0
3758,133.0
3759,69.0
3760,160.0
3761,200.0
3762,200.0
3763,195.0
3764,148.0
3765,190.0
3766,200.0
3767,135.0
3768,164.0
3769,151.0
3770,200.0
3771,148.0
3772,185.0
3773,200.0
3774,159.0
3775,106.0
3776,141.0
3777,182.0
3778,157.0
3779,136.0
3780,108.0
3781,157.0
3782,144.0
3783,168.0
3784,114.0
3785,118.0
3786,99.0
3787,150.0
3788,200.0
3789,200.0
3790,167.0
3791,200.0
3792,189.0
3793,200.0
3794,129.0
3795,131.0
3796,200.0
3797,106.0
3798,49.0
3799,169.0
3800,152.0
3801,165.0
3802,139.0
3803,188.0
3804,147.0
3805,200.0
3806,185.0
3807,200.0
3808,103.0
3809,146.0
3810,42.0
3811,200.0
3812,175.0
3813,87.0
3814,126.0
3815,164.0
3816,136.0
3817,175.0
3818,123.0
3819,27.0
3820,89.0
3821,200.0
3822,200.0
3823,200.0
3824,148.0
3825,39.0
3826,200.0
3827,200.0
3828,200.0
3829,200.0
3830,187.0
3831,200.0
3832,176.0
3833,200.0
3834,180.0
3835,187.0
3836,200.0
3837,156.0
3838,200.0
3839,152.0
3840,130.0
3841,183.0
3842,133.0
3843,116.0
3844,200.0
3845,131.0
3846,127.0
3847,200.0
3848,200.0
3849,200.0
3850,91.0
3851,151.0
3852,149.0
3853,200.0
3854,168.0
3855,200.0
3856,120.0
3857,131.0
3858,73.0
3859,166.0
3860,188.0
3861,65.0
3862,173.0
3863,79.0
3864,200.0
3865,200.0
3866,200.0
3867,102.0
3868,198.0
3869,200.0
3870,140.0
3871,200.0
3872,126.0
3873,127.0
3874,69.0
3875,200.0
3876,200.0
3877,146.0
3878,177.0
3879,200.0
3880,73.0
3881,200.0
3882,148.0
3883,126.0
3884,200.0
3885,146.0
3886,114.0
3887,200.0
3888,200.0
3889,200.0
3890,200.0
3891,165.0
3892,160.0
3893,200.0
3894,44.0
3895,200.0
3896,91.0
3897,189.0
3898,90.0
3899,200.0
3900,200.0
3901,158.0
3902,171.0
3903,104.0
3904,131.0
3905,105.0
3906,199.0
3907,160.0
3908,200.0
3909,195.0
3910,56.0
3911,200.0
3912,145.0
3913,153.0
3914,200.0
3915,146.0
3916,187.0
3917,124.0
3918,200.0
3919,169.0
3920,200.0
3921,135.0
3922,126.0
3923,192.0
3924,200.0
3925,200.0
3926,123.0
3927,200.0
3928,142.0
3929,70.0
3930,200.0
3931,200.0
3932,51.0
3933,154.0
3934,200.0
3935,117.0
3936,169.0
3937,187.0
3938,200.0
3939,135.0
3940,131.0
3941,200.0
3942,124.0
3943,200.0
3944,200.0
3945,183.0
3946,200.0
3947,138.0
3948,200.0
3949,200.0
3950,95.0
3951,200.0
3952,200.0
3953,47.0
3954,141.0
3955,200.0
3956,117.0
3957,149.0
3958,200.0
3959,200.0
3960,200.0
3961,32.0
3962,182.0
3963,200.0
3964,162.0
3965,200.0
3966,152.0
3967,185.0
3968,171.0
3969,34.0
3970,200.0
3971,172.0
3972,142.0
3973,63.0
3974,200.0
3975,166.0
3976,102.0
3977,200.0
3978,200.0
3979,200.0
3980,200.0
3981,200.0
3982,200.0
3983,200.0
3984,53.0
3985,111.0
3986,165.0
3987,168.0
3988,142.0
3989,200.0
3990,200.0
3991,200.0
3992,200.0
3993,119.0
3994,185.0
3995,200.0
3996,200.0
3997,145.0
3998,200.0
3999,110.0
4000,200.0
4001,188.0
4002,176.0
4003,141.0
4004,160.0
4005,198.0
4006,148.0
4007,169.0
4008,43.0
4009,148.0
4010,85.0
4011,142.0
4012,141.0
4013,200.0
4014,97.0
4015,200.0
4016,173.0
4017,200.0
4018,177.0
4019,135.0
4020,162.0
4021,200.0
4022,200.0
4023,32.0
4024,200.0
4025,54.0
4026,200.0
4027,108.0
4028,200.0
4029,200.0
4030,191.0
4031,66.0
4032,94.0
4033,101.0
4034,200.0
4035,200.0
4036,184.0
4037,102.0
4038,200.0
4039,200.0
4040,124.0
4041,195.0
4042,115.0
4043,163.0
4044,175.0
4045,200.0
4046,200.0
4047,129.0
4048,200.0
4049,200.0
4050,200.0
4051,134.0
4052,200.0
4053,200.0
4054,200.0
4055,200.0
4056,200.0
4057,200.0
4058,194.0
4059,200.0
4060,129.0
4061,188.0
4062,200.0
4063,23.0
4064,139.0
4065,200.0
4066,188.0
4067,166.0
4068,200.0
4069,200.0
4070,192.0
4071,137.0
4072,121.0
4073,186.0
4074,200.0
4075,174.0
4076,42.0
4077,177.0
4078,79.0
4079,200.0
4080,200.0
4081,125.0
4082,167.0
4083,189.0
4084,114.0
4085,180.0
4086,175.0
4087,200.0
4088,190.0
4089,186.0
4090,200.0
4091,200.0
4092,187.0
4093,189.0
4094,182.0
4095,200.0
4096,127.0
4097,145.0
4098,94.0
4099,200.0
4100,89.0
4101,145.0
4102,200.0
4103,200.0
4104,179.0
4105,164.0
4106,200.0
4107,200.0
4108,155.0
4109,168.0
4110,200.0
4111,200.0
4112,111.0
4113,80.0
4114,154.0
4115,194.0
4116,200.0
4117,199.0
4118,200.0
4119,200.0
4120,200.0
4121,185.0
4122,200.0
4123,200.0
4124,164.0
4125,106.0
4126,200.0
4127,200.0
4128,200.0
4129,151.0
4130,200.0
4131,200.0
4132,52.0
4133,200.0
4134,200.0
4135,200.0
4136,200.0
4137,200.0
4138,179.0
4139,173.0
