,0
2140,67.0
2141,95.0
2142,98.0
2143,17.0
2144,127.0
2145,10.0
2146,43.0
2147,9.0
2148,38.0
2149,61.0
2150,150.0
2151,155.0
2152,81.0
2153,28.0
2154,38.0
2155,49.0
2156,200.0
2157,96.0
2158,18.0
2159,45.0
2160,18.0
2161,41.0
2162,38.0
2163,44.0
2164,70.0
2165,46.0
2166,155.0
2167,106.0
2168,48.0
2169,129.0
2170,47.0
2171,31.0
2172,13.0
2173,42.0
2174,37.0
2175,25.0
2176,12.0
2177,145.0
2178,45.0
2179,34.0
2180,47.0
2181,32.0
2182,67.0
2183,24.0
2184,11.0
2185,147.0
2186,17.0
2187,20.0
2188,49.0
2189,14.0
2190,9.0
2191,160.0
2192,200.0
2193,149.0
2194,59.0
2195,13.0
2196,147.0
2197,123.0
2198,92.0
2199,200.0
2200,178.0
2201,138.0
2202,175.0
2203,15.0
2204,34.0
2205,15.0
2206,161.0
2207,94.0
2208,30.0
2209,116.0
2210,60.0
2211,157.0
2212,157.0
2213,186.0
2214,155.0
2215,154.0
2216,127.0
2217,139.0
2218,164.0
2219,160.0
2220,200.0
2221,159.0
2222,69.0
2223,91.0
2224,141.0
2225,161.0
2226,61.0
2227,136.0
2228,108.0
2229,29.0
2230,11.0
2231,106.0
2232,67.0
2233,23.0
2234,44.0
2235,59.0
2236,122.0
2237,200.0
2238,107.0
2239,200.0
2240,81.0
2241,101.0
2242,36.0
2243,33.0
2244,46.0
2245,176.0
2246,73.0
2247,122.0
2248,34.0
2249,105.0
2250,113.0
2251,163.0
2252,53.0
2253,200.0
2254,200.0
2255,200.0
2256,200.0
2257,180.0
2258,111.0
2259,42.0
2260,200.0
2261,84.0
2262,137.0
2263,47.0
2264,200.0
2265,68.0
2266,137.0
2267,51.0
2268,104.0
2269,65.0
2270,82.0
2271,40.0
2272,13.0
2273,11.0
2274,130.0
2275,200.0
2276,47.0
2277,182.0
2278,131.0
2279,70.0
2280,177.0
2281,140.0
2282,40.0
2283,26.0
2284,34.0
2285,145.0
2286,61.0
2287,44.0
2288,154.0
2289,130.0
2290,38.0
2291,86.0
2292,43.0
2293,82.0
2294,95.0
2295,59.0
2296,74.0
2297,79.0
2298,167.0
2299,122.0
2300,40.0
2301,91.0
2302,83.0
2303,128.0
2304,67.0
2305,139.0
2306,57.0
2307,81.0
2308,88.0
2309,133.0
2310,200.0
2311,167.0
2312,144.0
2313,168.0
2314,187.0
2315,171.0
2316,127.0
2317,61.0
2318,48.0
2319,89.0
2320,75.0
2321,199.0
2322,70.0
2323,174.0
2324,78.0
2325,14.0
2326,78.0
2327,190.0
2328,123.0
2329,33.0
2330,47.0
2331,22.0
2332,33.0
2333,17.0
2334,57.0
2335,13.0
2336,200.0
2337,200.0
2338,195.0
2339,200.0
2340,172.0
2341,200.0
2342,169.0
2343,200.0
2344,83.0
2345,115.0
2346,130.0
2347,103.0
2348,124.0
2349,108.0
2350,133.0
2351,91.0
2352,139.0
2353,173.0
2354,13.0
2355,55.0
2356,177.0
2357,108.0
2358,200.0
2359,200.0
2360,87.0
2361,200.0
2362,95.0
2363,91.0
2364,124.0
2365,131.0
2366,100.0
2367,200.0
2368,35.0
2369,148.0
2370,193.0
2371,182.0
2372,83.0
2373,83.0
2374,54.0
2375,10.0
2376,96.0
2377,200.0
2378,33.0
2379,127.0
2380,123.0
2381,42.0
2382,163.0
2383,35.0
2384,45.0
2385,39.0
2386,28.0
2387,30.0
2388,17.0
2389,29.0
2390,37.0
2391,36.0
2392,32.0
2393,23.0
2394,41.0
2395,120.0
2396,124.0
2397,13.0
2398,11.0
2399,27.0
2400,200.0
2401,17.0
2402,76.0
2403,87.0
2404,126.0
2405,73.0
2406,50.0
2407,95.0
2408,39.0
2409,32.0
2410,34.0
2411,193.0
2412,98.0
2413,51.0
2414,59.0
2415,100.0
2416,28.0
2417,27.0
2418,22.0
2419,16.0
2420,123.0
2421,52.0
2422,80.0
2423,50.0
2424,68.0
2425,16.0
2426,83.0
2427,35.0
2428,91.0
2429,15.0
2430,97.0
2431,28.0
2432,112.0
2433,157.0
2434,109.0
2435,97.0
2436,73.0
2437,126.0
2438,96.0
2439,93.0
2440,99.0
2441,126.0
2442,200.0
2443,174.0
2444,59.0
2445,200.0
2446,133.0
2447,102.0
2448,142.0
2449,181.0
2450,161.0
2451,111.0
2452,62.0
2453,200.0
2454,85.0
2455,200.0
2456,200.0
2457,136.0
2458,120.0
2459,200.0
2460,47.0
2461,187.0
2462,135.0
2463,122.0
2464,64.0
2465,27.0
2466,78.0
2467,125.0
2468,53.0
2469,114.0
2470,25.0
2471,68.0
2472,43.0
2473,30.0
2474,13.0
2475,51.0
2476,126.0
2477,154.0
2478,150.0
2479,11.0
2480,113.0
2481,9.0
2482,69.0
2483,71.0
2484,200.0
2485,97.0
2486,200.0
2487,54.0
2488,200.0
2489,175.0
2490,134.0
2491,170.0
2492,66.0
2493,90.0
2494,200.0
2495,161.0
2496,26.0
2497,12.0
2498,117.0
2499,30.0
2500,25.0
2501,20.0
2502,24.0
2503,61.0
2504,56.0
2505,30.0
2506,141.0
2507,135.0
2508,11.0
2509,136.0
2510,12.0
2511,32.0
2512,103.0
2513,65.0
2514,124.0
2515,200.0
2516,22.0
2517,106.0
2518,112.0
2519,22.0
2520,150.0
2521,125.0
2522,168.0
2523,73.0
2524,195.0
2525,108.0
2526,121.0
2527,177.0
2528,64.0
2529,142.0
2530,200.0
2531,173.0
2532,81.0
2533,185.0
2534,108.0
2535,119.0
2536,200.0
2537,16.0
2538,186.0
2539,87.0
2540,200.0
2541,148.0
2542,66.0
2543,85.0
2544,131.0
2545,30.0
2546,200.0
2547,200.0
2548,200.0
2549,153.0
2550,136.0
2551,53.0
2552,164.0
2553,136.0
2554,200.0
2555,71.0
2556,74.0
2557,119.0
2558,200.0
2559,117.0
2560,115.0
2561,156.0
2562,67.0
2563,112.0
2564,101.0
2565,9.0
2566,200.0
2567,87.0
2568,200.0
2569,200.0
2570,192.0
2571,156.0
2572,148.0
2573,66.0
2574,78.0
2575,142.0
2576,24.0
2577,187.0
2578,198.0
2579,125.0
2580,20.0
2581,78.0
2582,11.0
2583,12.0
2584,84.0
2585,69.0
2586,93.0
2587,104.0
2588,138.0
2589,13.0
2590,200.0
2591,70.0
2592,96.0
2593,100.0
2594,149.0
2595,31.0
2596,26.0
2597,34.0
2598,75.0
2599,131.0
2600,94.0
2601,159.0
2602,115.0
2603,99.0
2604,136.0
2605,61.0
2606,200.0
2607,39.0
2608,70.0
2609,152.0
2610,117.0
2611,65.0
2612,92.0
2613,200.0
2614,68.0
2615,34.0
2616,200.0
2617,30.0
2618,36.0
2619,55.0
2620,50.0
2621,37.0
2622,49.0
2623,150.0
2624,57.0
2625,143.0
2626,57.0
2627,125.0
2628,90.0
2629,200.0
2630,157.0
2631,82.0
2632,44.0
2633,106.0
2634,84.0
2635,79.0
2636,47.0
2637,200.0
2638,67.0
2639,131.0
2640,190.0
2641,99.0
2642,19.0
2643,160.0
2644,108.0
2645,140.0
2646,138.0
2647,177.0
2648,139.0
2649,115.0
2650,98.0
2651,111.0
2652,93.0
2653,42.0
2654,40.0
2655,49.0
2656,38.0
2657,32.0
2658,32.0
2659,41.0
2660,87.0
2661,20.0
2662,24.0
2663,12.0
2664,163.0
2665,197.0
2666,141.0
2667,136.0
2668,200.0
2669,124.0
2670,46.0
2671,86.0
2672,95.0
2673,40.0
2674,21.0
2675,148.0
2676,34.0
2677,44.0
2678,16.0
2679,78.0
2680,200.0
2681,60.0
2682,40.0
2683,36.0
2684,41.0
2685,39.0
2686,60.0
2687,161.0
2688,94.0
2689,33.0
2690,34.0
2691,10.0
2692,124.0
2693,32.0
2694,80.0
2695,34.0
2696,121.0
2697,93.0
2698,22.0
2699,21.0
2700,10.0
2701,52.0
2702,35.0
2703,137.0
2704,200.0
2705,69.0
2706,162.0
2707,200.0
2708,61.0
2709,46.0
2710,54.0
2711,87.0
2712,61.0
2713,147.0
2714,114.0
2715,99.0
2716,165.0
2717,101.0
2718,200.0
2719,23.0
2720,200.0
2721,44.0
2722,122.0
2723,90.0
2724,107.0
2725,200.0
2726,68.0
2727,88.0
2728,200.0
2729,139.0
2730,64.0
2731,124.0
2732,41.0
2733,49.0
2734,100.0
2735,40.0
2736,24.0
2737,123.0
2738,200.0
2739,78.0
2740,81.0
2741,158.0
2742,136.0
2743,29.0
2744,12.0
2745,200.0
2746,155.0
2747,156.0
2748,124.0
2749,82.0
2750,47.0
2751,105.0
2752,128.0
2753,47.0
2754,145.0
2755,200.0
2756,169.0
2757,142.0
2758,164.0
2759,93.0
2760,26.0
2761,92.0
2762,119.0
2763,21.0
2764,121.0
2765,200.0
2766,132.0
2767,25.0
2768,200.0
2769,200.0
2770,200.0
2771,200.0
2772,200.0
2773,200.0
2774,32.0
2775,200.0
2776,89.0
2777,149.0
2778,36.0
2779,89.0
2780,92.0
2781,157.0
2782,85.0
2783,99.0
2784,176.0
2785,57.0
2786,169.0
2787,49.0
2788,185.0
2789,130.0
2790,158.0
2791,50.0
2792,200.0
2793,128.0
2794,200.0
2795,155.0
2796,150.0
2797,177.0
2798,162.0
2799,146.0
2800,65.0
2801,200.0
2802,165.0
2803,180.0
2804,113.0
2805,12.0
2806,21.0
2807,176.0
2808,99.0
2809,166.0
2810,52.0
2811,93.0
2812,28.0
2813,85.0
2814,172.0
2815,58.0
2816,95.0
2817,38.0
2818,80.0
2819,97.0
2820,82.0
2821,38.0
2822,86.0
2823,109.0
2824,112.0
2825,131.0
2826,149.0
2827,46.0
2828,159.0
2829,18.0
2830,128.0
2831,12.0
2832,10.0
2833,34.0
2834,93.0
2835,125.0
2836,107.0
2837,92.0
2838,40.0
2839,51.0
2840,68.0
2841,73.0
2842,141.0
2843,121.0
2844,23.0
2845,122.0
2846,111.0
2847,99.0
2848,37.0
2849,57.0
2850,83.0
2851,172.0
2852,13.0
2853,137.0
2854,81.0
2855,37.0
2856,200.0
2857,125.0
2858,149.0
2859,61.0
2860,34.0
2861,20.0
2862,171.0
2863,148.0
2864,127.0
2865,122.0
2866,125.0
2867,91.0
2868,200.0
2869,147.0
2870,198.0
2871,78.0
2872,104.0
2873,141.0
2874,126.0
2875,131.0
2876,23.0
2877,200.0
2878,194.0
2879,200.0
2880,106.0
2881,128.0
2882,168.0
2883,25.0
2884,149.0
2885,27.0
2886,14.0
2887,200.0
2888,68.0
2889,28.0
2890,64.0
2891,26.0
2892,20.0
2893,64.0
2894,67.0
2895,38.0
2896,73.0
2897,173.0
2898,193.0
2899,67.0
2900,200.0
2901,196.0
2902,109.0
2903,189.0
2904,141.0
2905,200.0
2906,95.0
2907,170.0
2908,89.0
2909,134.0
2910,21.0
2911,18.0
2912,144.0
2913,184.0
2914,152.0
2915,143.0
2916,177.0
2917,109.0
2918,144.0
2919,10.0
2920,24.0
2921,194.0
2922,200.0
2923,80.0
2924,162.0
2925,81.0
2926,111.0
2927,52.0
2928,81.0
2929,41.0
2930,146.0
2931,160.0
2932,173.0
2933,78.0
2934,90.0
2935,165.0
2936,95.0
2937,70.0
2938,64.0
2939,41.0
2940,48.0
2941,34.0
2942,50.0
2943,37.0
2944,45.0
2945,200.0
2946,100.0
2947,200.0
2948,154.0
2949,200.0
2950,186.0
2951,143.0
2952,46.0
2953,18.0
2954,137.0
2955,135.0
2956,103.0
2957,158.0
2958,73.0
2959,52.0
2960,76.0
2961,63.0
2962,122.0
2963,170.0
2964,88.0
2965,167.0
2966,83.0
2967,83.0
2968,159.0
2969,55.0
2970,55.0
2971,87.0
2972,70.0
2973,42.0
2974,101.0
2975,107.0
2976,200.0
2977,105.0
2978,125.0
2979,149.0
2980,200.0
2981,68.0
2982,44.0
2983,97.0
2984,147.0
2985,128.0
2986,44.0
2987,50.0
2988,150.0
2989,130.0
2990,78.0
2991,91.0
2992,200.0
2993,179.0
2994,97.0
2995,18.0
2996,111.0
2997,96.0
2998,122.0
2999,114.0
3000,43.0
3001,178.0
3002,200.0
3003,147.0
3004,49.0
3005,70.0
3006,170.0
3007,29.0
3008,163.0
3009,92.0
3010,79.0
3011,61.0
3012,125.0
3013,95.0
3014,86.0
3015,12.0
3016,200.0
3017,138.0
3018,200.0
3019,176.0
3020,146.0
3021,159.0
3022,200.0
3023,102.0
3024,186.0
3025,129.0
3026,80.0
3027,200.0
3028,94.0
3029,75.0
3030,200.0
3031,81.0
3032,176.0
3033,113.0
3034,80.0
3035,94.0
3036,148.0
3037,179.0
3038,200.0
3039,151.0
3040,195.0
3041,68.0
3042,101.0
3043,74.0
3044,62.0
3045,84.0
3046,138.0
3047,155.0
3048,60.0
3049,58.0
3050,132.0
3051,60.0
3052,130.0
3053,39.0
3054,9.0
3055,200.0
3056,178.0
3057,69.0
3058,58.0
3059,39.0
3060,112.0
3061,192.0
3062,73.0
3063,70.0
3064,45.0
3065,14.0
3066,42.0
3067,86.0
3068,117.0
3069,171.0
3070,102.0
3071,82.0
3072,104.0
3073,60.0
3074,148.0
3075,132.0
3076,73.0
3077,71.0
3078,132.0
3079,140.0
3080,110.0
3081,10.0
3082,53.0
3083,16.0
3084,73.0
3085,107.0
3086,166.0
3087,65.0
3088,142.0
3089,28.0
3090,13.0
3091,114.0
3092,41.0
3093,26.0
3094,197.0
3095,129.0
3096,30.0
3097,98.0
3098,46.0
3099,88.0
3100,31.0
3101,200.0
3102,19.0
3103,79.0
3104,177.0
3105,200.0
3106,102.0
3107,138.0
3108,200.0
3109,196.0
3110,75.0
3111,46.0
3112,23.0
3113,24.0
3114,30.0
3115,20.0
3116,19.0
3117,182.0
3118,73.0
3119,192.0
3120,88.0
3121,70.0
3122,32.0
3123,106.0
3124,43.0
3125,30.0
3126,35.0
3127,32.0
3128,160.0
3129,156.0
3130,98.0
3131,167.0
3132,98.0
3133,126.0
3134,90.0
3135,13.0
3136,44.0
3137,22.0
3138,59.0
3139,55.0
3140,27.0
3141,91.0
3142,45.0
3143,68.0
3144,200.0
3145,28.0
3146,143.0
3147,33.0
3148,24.0
3149,200.0
3150,130.0
3151,97.0
3152,74.0
3153,94.0
3154,200.0
3155,189.0
3156,185.0
3157,171.0
3158,11.0
3159,135.0
3160,200.0
3161,93.0
3162,139.0
3163,200.0
3164,92.0
3165,101.0
3166,135.0
3167,63.0
3168,133.0
3169,63.0
3170,169.0
3171,200.0
3172,18.0
3173,108.0
3174,199.0
3175,131.0
3176,97.0
3177,27.0
3178,36.0
3179,200.0
3180,89.0
3181,130.0
3182,148.0
3183,89.0
3184,165.0
3185,73.0
3186,61.0
3187,70.0
3188,93.0
3189,200.0
3190,45.0
3191,85.0
3192,103.0
3193,28.0
3194,138.0
3195,126.0
3196,123.0
3197,146.0
3198,200.0
3199,143.0
3200,200.0
3201,200.0
3202,193.0
3203,98.0
3204,53.0
3205,36.0
3206,149.0
3207,69.0
3208,198.0
3209,23.0
3210,16.0
3211,35.0
3212,17.0
3213,60.0
3214,15.0
3215,14.0
3216,80.0
3217,121.0
3218,17.0
3219,18.0
3220,200.0
3221,154.0
3222,177.0
3223,139.0
3224,58.0
3225,15.0
3226,36.0
3227,63.0
3228,56.0
3229,67.0
3230,76.0
3231,46.0
3232,30.0
3233,136.0
3234,29.0
3235,34.0
3236,76.0
3237,129.0
3238,54.0
3239,156.0
3240,10.0
3241,53.0
3242,200.0
3243,58.0
3244,124.0
3245,77.0
3246,109.0
3247,200.0
3248,58.0
3249,98.0
3250,146.0
3251,131.0
3252,187.0
3253,13.0
3254,90.0
3255,47.0
3256,119.0
3257,75.0
3258,178.0
3259,50.0
3260,162.0
3261,88.0
3262,67.0
3263,200.0
3264,200.0
3265,72.0
3266,164.0
3267,178.0
3268,52.0
3269,38.0
3270,118.0
3271,184.0
3272,83.0
3273,104.0
3274,200.0
3275,200.0
3276,16.0
3277,173.0
3278,109.0
3279,141.0
3280,112.0
3281,111.0
3282,177.0
3283,142.0
3284,77.0
3285,21.0
3286,66.0
3287,200.0
3288,200.0
3289,120.0
3290,137.0
3291,84.0
3292,115.0
3293,53.0
3294,74.0
3295,22.0
3296,98.0
3297,28.0
3298,89.0
3299,25.0
3300,11.0
3301,143.0
3302,34.0
3303,9.0
3304,10.0
3305,58.0
3306,100.0
3307,83.0
3308,139.0
3309,29.0
3310,30.0
3311,51.0
3312,11.0
3313,200.0
3314,200.0
3315,184.0
3316,19.0
3317,23.0
3318,200.0
3319,68.0
3320,134.0
3321,162.0
3322,82.0
3323,67.0
3324,200.0
3325,46.0
3326,120.0
3327,200.0
3328,14.0
3329,132.0
3330,46.0
3331,35.0
3332,97.0
3333,147.0
3334,39.0
3335,26.0
3336,35.0
3337,104.0
3338,75.0
3339,93.0
3340,165.0
3341,65.0
3342,11.0
3343,49.0
3344,160.0
3345,71.0
3346,172.0
3347,62.0
3348,15.0
3349,81.0
3350,200.0
3351,17.0
3352,47.0
3353,138.0
3354,82.0
3355,79.0
3356,54.0
3357,130.0
3358,130.0
3359,176.0
3360,55.0
3361,200.0
3362,131.0
3363,68.0
3364,167.0
3365,76.0
3366,24.0
3367,118.0
3368,167.0
3369,190.0
3370,146.0
3371,140.0
3372,42.0
3373,82.0
3374,120.0
3375,122.0
3376,131.0
3377,123.0
3378,66.0
3379,91.0
3380,19.0
3381,60.0
3382,81.0
3383,25.0
3384,83.0
3385,98.0
3386,99.0
3387,114.0
3388,163.0
3389,155.0
3390,104.0
3391,200.0
3392,49.0
3393,36.0
3394,144.0
3395,148.0
3396,58.0
3397,117.0
3398,200.0
3399,175.0
3400,83.0
3401,40.0
3402,51.0
3403,27.0
3404,42.0
3405,37.0
3406,132.0
3407,128.0
3408,154.0
3409,138.0
3410,94.0
3411,38.0
3412,11.0
3413,12.0
3414,21.0
3415,50.0
3416,68.0
3417,173.0
3418,152.0
3419,32.0
3420,18.0
3421,125.0
3422,106.0
3423,85.0
3424,96.0
3425,147.0
3426,60.0
3427,200.0
3428,37.0
3429,142.0
3430,130.0
3431,39.0
3432,94.0
3433,159.0
3434,26.0
3435,67.0
3436,20.0
3437,33.0
3438,41.0
3439,94.0
3440,109.0
3441,175.0
3442,101.0
3443,144.0
3444,104.0
3445,96.0
3446,21.0
3447,138.0
3448,192.0
3449,200.0
3450,180.0
3451,89.0
3452,130.0
3453,153.0
3454,162.0
3455,27.0
3456,200.0
3457,71.0
3458,200.0
3459,200.0
3460,173.0
3461,199.0
3462,151.0
3463,200.0
3464,62.0
3465,146.0
3466,172.0
3467,101.0
3468,89.0
3469,52.0
3470,200.0
3471,200.0
3472,148.0
3473,34.0
3474,92.0
3475,149.0
3476,97.0
3477,23.0
3478,93.0
3479,16.0
3480,44.0
3481,162.0
3482,22.0
3483,29.0
3484,16.0
3485,54.0
3486,144.0
3487,64.0
3488,200.0
3489,17.0
3490,64.0
3491,23.0
3492,34.0
3493,41.0
3494,21.0
3495,73.0
3496,200.0
3497,151.0
3498,54.0
3499,130.0
3500,49.0
3501,83.0
3502,134.0
3503,147.0
3504,15.0
3505,99.0
3506,200.0
3507,114.0
3508,106.0
3509,160.0
3510,66.0
3511,156.0
3512,15.0
3513,159.0
3514,77.0
3515,91.0
3516,58.0
3517,18.0
3518,54.0
3519,10.0
3520,12.0
3521,18.0
3522,99.0
3523,18.0
3524,23.0
3525,98.0
3526,176.0
3527,78.0
3528,13.0
3529,200.0
3530,103.0
3531,34.0
3532,42.0
3533,23.0
3534,160.0
3535,56.0
3536,14.0
3537,23.0
3538,11.0
3539,16.0
3540,34.0
3541,47.0
3542,155.0
3543,163.0
3544,200.0
3545,140.0
3546,165.0
3547,39.0
3548,72.0
3549,200.0
3550,95.0
3551,200.0
3552,147.0
3553,114.0
3554,82.0
3555,29.0
3556,103.0
3557,26.0
3558,45.0
3559,161.0
3560,155.0
3561,153.0
3562,200.0
3563,14.0
3564,22.0
3565,143.0
3566,98.0
3567,40.0
3568,152.0
3569,86.0
3570,13.0
3571,114.0
3572,11.0
3573,13.0
3574,136.0
3575,59.0
3576,84.0
3577,24.0
3578,34.0
3579,39.0
3580,84.0
3581,51.0
3582,54.0
3583,92.0
3584,104.0
3585,165.0
3586,200.0
3587,27.0
3588,148.0
3589,165.0
3590,200.0
3591,91.0
3592,186.0
3593,165.0
3594,83.0
3595,117.0
3596,36.0
3597,17.0
3598,134.0
3599,89.0
3600,118.0
3601,101.0
3602,87.0
3603,78.0
3604,164.0
3605,127.0
3606,142.0
3607,93.0
3608,140.0
3609,182.0
3610,28.0
3611,49.0
3612,77.0
3613,84.0
3614,84.0
3615,52.0
3616,97.0
3617,111.0
3618,104.0
3619,95.0
3620,162.0
3621,177.0
3622,94.0
3623,94.0
3624,76.0
3625,200.0
3626,94.0
3627,148.0
3628,143.0
3629,91.0
3630,92.0
3631,36.0
3632,130.0
3633,199.0
3634,84.0
3635,200.0
3636,200.0
3637,71.0
3638,53.0
3639,32.0
3640,130.0
3641,99.0
3642,156.0
3643,55.0
3644,181.0
3645,191.0
3646,100.0
3647,113.0
3648,173.0
3649,108.0
3650,190.0
3651,114.0
3652,54.0
3653,64.0
3654,162.0
3655,31.0
3656,108.0
3657,133.0
3658,200.0
3659,200.0
3660,125.0
3661,79.0
3662,200.0
3663,36.0
3664,195.0
3665,25.0
3666,133.0
3667,104.0
3668,74.0
3669,117.0
3670,17.0
3671,76.0
3672,60.0
3673,96.0
3674,150.0
3675,168.0
3676,69.0
3677,200.0
3678,132.0
3679,136.0
3680,147.0
3681,112.0
3682,98.0
3683,200.0
3684,112.0
3685,127.0
3686,200.0
3687,11.0
3688,200.0
3689,200.0
3690,172.0
3691,81.0
3692,61.0
3693,64.0
3694,200.0
3695,200.0
3696,121.0
3697,57.0
3698,36.0
3699,39.0
3700,25.0
3701,42.0
3702,172.0
3703,182.0
3704,48.0
3705,78.0
3706,43.0
3707,52.0
3708,56.0
3709,200.0
3710,141.0
3711,35.0
3712,153.0
3713,41.0
3714,51.0
3715,20.0
3716,90.0
3717,37.0
3718,37.0
3719,45.0
3720,74.0
3721,45.0
3722,129.0
3723,200.0
3724,134.0
3725,31.0
3726,163.0
3727,32.0
3728,181.0
3729,157.0
3730,124.0
3731,141.0
3732,111.0
3733,123.0
3734,25.0
3735,92.0
3736,118.0
3737,21.0
3738,200.0
3739,31.0
3740,108.0
3741,200.0
3742,82.0
3743,200.0
3744,122.0
3745,200.0
3746,82.0
3747,38.0
3748,170.0
3749,200.0
3750,37.0
3751,60.0
3752,37.0
3753,87.0
3754,98.0
3755,120.0
3756,132.0
3757,27.0
3758,104.0
3759,38.0
3760,99.0
3761,25.0
3762,33.0
3763,112.0
3764,108.0
3765,62.0
3766,102.0
3767,132.0
3768,114.0
3769,151.0
3770,200.0
3771,115.0
3772,170.0
3773,200.0
3774,200.0
3775,140.0
3776,123.0
3777,190.0
3778,133.0
3779,169.0
3780,200.0
3781,165.0
3782,147.0
3783,22.0
3784,31.0
3785,170.0
3786,154.0
3787,122.0
3788,98.0
3789,74.0
3790,49.0
3791,54.0
3792,48.0
3793,57.0
3794,118.0
3795,200.0
3796,130.0
3797,155.0
3798,115.0
3799,37.0
3800,152.0
3801,100.0
3802,181.0
3803,104.0
3804,80.0
3805,158.0
3806,66.0
3807,46.0
3808,125.0
3809,14.0
3810,125.0
3811,200.0
3812,51.0
3813,122.0
3814,66.0
3815,133.0
3816,14.0
3817,63.0
3818,63.0
3819,86.0
3820,121.0
3821,46.0
3822,119.0
3823,41.0
3824,102.0
3825,72.0
3826,15.0
3827,85.0
3828,65.0
3829,102.0
3830,53.0
3831,55.0
3832,122.0
3833,68.0
3834,25.0
3835,190.0
3836,200.0
3837,200.0
3838,200.0
3839,153.0
3840,113.0
3841,50.0
3842,65.0
3843,166.0
3844,74.0
3845,115.0
3846,93.0
3847,34.0
3848,26.0
3849,16.0
3850,13.0
3851,103.0
3852,86.0
3853,200.0
3854,21.0
3855,200.0
3856,196.0
3857,92.0
3858,106.0
3859,200.0
3860,101.0
3861,108.0
3862,65.0
3863,100.0
3864,16.0
3865,35.0
3866,19.0
3867,9.0
3868,75.0
3869,65.0
3870,71.0
3871,28.0
3872,144.0
3873,25.0
3874,118.0
3875,84.0
3876,133.0
3877,179.0
3878,54.0
3879,167.0
3880,200.0
3881,200.0
3882,177.0
3883,106.0
3884,68.0
3885,87.0
3886,115.0
3887,200.0
3888,200.0
3889,145.0
3890,149.0
3891,64.0
3892,11.0
3893,62.0
3894,55.0
3895,121.0
3896,73.0
3897,200.0
3898,38.0
3899,13.0
3900,76.0
3901,161.0
3902,66.0
3903,69.0
3904,117.0
3905,23.0
3906,52.0
3907,164.0
3908,125.0
3909,122.0
3910,200.0
3911,200.0
3912,200.0
3913,97.0
3914,40.0
3915,49.0
3916,111.0
3917,156.0
3918,163.0
3919,153.0
3920,75.0
3921,15.0
3922,59.0
3923,200.0
3924,111.0
3925,93.0
3926,200.0
3927,200.0
3928,56.0
3929,200.0
3930,63.0
3931,97.0
3932,13.0
3933,200.0
3934,181.0
3935,200.0
3936,58.0
3937,19.0
3938,43.0
3939,45.0
3940,21.0
3941,42.0
3942,151.0
3943,117.0
3944,200.0
3945,200.0
3946,180.0
3947,200.0
3948,57.0
3949,118.0
3950,14.0
3951,200.0
3952,127.0
3953,54.0
3954,126.0
3955,128.0
3956,52.0
3957,41.0
3958,141.0
3959,98.0
3960,34.0
3961,66.0
3962,59.0
3963,143.0
3964,200.0
3965,143.0
3966,149.0
3967,135.0
3968,200.0
3969,165.0
3970,200.0
3971,147.0
3972,111.0
3973,9.0
3974,53.0
3975,102.0
3976,129.0
3977,78.0
3978,29.0
3979,85.0
3980,42.0
3981,28.0
3982,46.0
3983,182.0
3984,187.0
3985,41.0
3986,52.0
3987,66.0
3988,74.0
3989,27.0
3990,11.0
3991,100.0
3992,82.0
3993,167.0
3994,27.0
3995,145.0
3996,127.0
3997,42.0
3998,11.0
3999,24.0
4000,15.0
4001,36.0
4002,19.0
4003,71.0
4004,20.0
4005,9.0
4006,126.0
4007,28.0
4008,153.0
4009,20.0
4010,34.0
4011,16.0
4012,12.0
4013,74.0
4014,47.0
4015,56.0
4016,40.0
4017,45.0
4018,23.0
4019,73.0
4020,152.0
4021,107.0
4022,8.0
4023,161.0
4024,157.0
4025,95.0
4026,41.0
4027,134.0
4028,95.0
4029,37.0
4030,59.0
4031,88.0
4032,77.0
4033,58.0
4034,29.0
4035,78.0
4036,30.0
4037,42.0
4038,86.0
4039,108.0
4040,84.0
4041,124.0
4042,97.0
4043,102.0
4044,118.0
4045,139.0
4046,119.0
4047,76.0
4048,200.0
4049,138.0
4050,27.0
4051,88.0
4052,23.0
4053,11.0
4054,14.0
4055,17.0
4056,16.0
4057,124.0
4058,43.0
4059,133.0
4060,29.0
4061,200.0
4062,118.0
4063,146.0
4064,43.0
4065,200.0
4066,138.0
4067,47.0
4068,61.0
4069,165.0
4070,105.0
4071,146.0
4072,115.0
4073,200.0
4074,145.0
4075,180.0
4076,47.0
4077,50.0
4078,67.0
4079,49.0
4080,43.0
4081,87.0
4082,42.0
4083,45.0
4084,61.0
4085,18.0
4086,41.0
4087,37.0
4088,49.0
4089,74.0
4090,113.0
4091,69.0
4092,155.0
4093,125.0
4094,86.0
4095,151.0
4096,120.0
4097,182.0
4098,140.0
4099,151.0
4100,191.0
4101,188.0
4102,200.0
4103,123.0
4104,134.0
4105,132.0
4106,102.0
4107,55.0
4108,18.0
4109,42.0
4110,23.0
4111,113.0
4112,109.0
4113,45.0
4114,18.0
4115,14.0
4116,55.0
4117,70.0
4118,200.0
4119,144.0
4120,200.0
4121,148.0
4122,173.0
4123,180.0
4124,43.0
4125,64.0
4126,54.0
4127,135.0
4128,140.0
4129,13.0
4130,74.0
4131,46.0
4132,17.0
4133,139.0
4134,200.0
4135,181.0
4136,40.0
4137,131.0
4138,156.0
